Label,Comment,
1,Uber gives men a chance to cheat on there girlfriends or wife's. I've had it happen to me and know other women it's happened to. The guy would say I'm doing uber but really he's going to meet another women. So be care other women out that you boyfriend or husband is really doing uber and not out cheating on you. I think uber is ruining lives and destroying relationships. I think uber should be a schedule hours and should be online so many hours before getting paid or something to ensure men won't cheat.,
1,"I started driving for Uber because of the referral bonus. Figured why not drive and I get 300 dollars and my friend who referred me get 300 dollars. Fast forward me completing the 40 drives they tell you to make in a month, in a week and they say that, ""We didn't mean the money was a bonus on top of the money you made. We meant that you were guaranteed to make 300 dollars giving 40 rides."" Of course I was. That's no incentive. Lyft pays out the 300 dollars the moment you complete the trip. I complained about this stating I do not want to work for a company with such bait and switch practices and instead of resolving the situation they deleted my driver app and my rider app and didn't even let me cash out the 100 dollars I made that day.",
1,"I open account with Uber company to be easy for to use a car service. In less of month I got in my check account more of $200.00 in charged for ride with Uber. I tried many time to contact with them, but, the only way by messages (taking long time) and coming with the questions and nothing to solution my complaints. I called my bank and closed my check account!!!",
1,"I just want to highlight the inconvenience that has been provided by your company app to my friend: Apoorva **, her account has been blocked since a week now and we both have been trying to get in touch with your company via email and all we get in reply is that your system raised a flag and blocked us. Lol. ""FLAG just because we were updating email address."" And you want us to also ""Appreciate your understanding in this regard."" - LOL. We have all our invoices blocked in that account. Hence it's a request if someone with some logical sense can have a look at her account and get it sorted for her. Systems can do errors, but who accepts their mistakes these days. All we want is our invoices and we will make sure never to bother Uber again for any ride. Ola is way more better with respect to quality app. ",
0,"Why do you continue to overcharge rides and call it a cancellation fee. I never moved from my original site. Uber driver stopped several blocks away, then turned around and left and stuck me with a $5 cancellation fee. He cancelled me, not me cancelling him.",
1,I use my corporate card for business trips when I use Uber. My company told me I have a charge for $3.80 that I need to show proof for so I went to my Uber app and seen that I never took a trip on that date. I reached out to Uber and explained to them that I was charged but never took a ride. The first response was someone telling me to send my bank statement and they will be happy to reverse the charges. I asked my job to provide proof as I don't get statements because it's my corporate cards.,
1,"We ordered Uber XL for our party of five. A Toyota 4Runner was assigned. It did not have seating for five plus a driver. We had to cram four in the backseat. Several emails between Uber and myself resulted in a ""too bad, it's what you ordered."" So we paid premium rate for a service we did not get. Uber XL says parties of 1-6, but beware. You are responsible for knowing if the vehicle assigned will seat the number in your party.",
1,"Had good experiences with Uber of late.  The website and app are wicked.  Easy to use, customer journey is great and the cabs are on time and all the drivers so far have been brilliant.  THanks Uber",
1,As a transportation planner the Uber business service comes in handy.  The issue is that not everything is the same.  Some vehicles are new and some drivers are great then some vehicles are old or drivers get lost.  But this is part of the experience,
1,"Uber, for JFK your pools should only be with other at airport passengers going to Manhattan. Not take an airport passenger in a local passenger only going 2 miles adding 45 minutes to the trip to get off the main route to the city.",
0,"I am an Uber driver. I want to comment. I try not to cancel. I have had plenty of riders when I show up at their destination are not ready. I usually call them after 5 minutes, most of the time they are on their way and I wait. I have had some whose phone goes to voice mail and I waited a few more minutes they come or they don't so I cancel. Uber drivers do not get paid if they wait after 5 min and the rider cancels which has happened to me, which pissed me off, especially when it is a long trip. Riders need to be outside on time or call the Uber driver. I have never canceled due to a destination, but better yet, who wants to maybe drive as I did a long distance and upon arriving have the rider cancel and don't get paid. No excuse.",
0,"I recently booked a Uber and I had to catch a train. The driver agreed to come and I continuously called him and directed my location. After 30 mins waiting for him, he cancelled. I have missed my train too. Uber charges for cancellation every time but what about the time when the customer suffers for driver's cancellation. Who is going to refund my amount. Uber is the worst experience I had and this continues to happen every time I ride with them.",
1,"My family recently visited NYC and my dad has had great luck using Uber in other cities in the past, so when we couldn't get a cab easily, we took Uber quite a few times over our 3 day trip. Some trips were great, some were just okay, but one of them was beyond bad. We were traveling from near Times Square to Battery Park (we had reservations to be on Ellis Island at a specific time). We selected Battery Park as our drop off point, and told it to our driver again when we got in the car (the dirty, smelly car).",
1,"Driving for Uber is simultaneously good and bad. Pay is constantly fluctuating. Very unstable. $600 one week, $350 another week working same hours. They let anyone be a driver so there are more drivers now then there are rides available. Very incompetent system no way of contacting support except email or from app by selecting specific problem and even then they respond with an automated message based on problem. They do not help with maintenance or gas. A few cents off their gas credit card. Big whoop still spending $80-$100 a week on gas to drive full time and 6,000+ miles a month. And the service is way too cheap a measly 65 cents a mile and 11 cents a minute in my area with customer always wanting to make extra stops and screwing me out of my time. And they encourage people not to tip. Even for Uber eats I wait in long line and bring food to your door for $4 and no tip? Waste of time and destroys your car. Only good to make extra spending money not full time. Not to mention some customers are petty and will leave bad ratings for something like dirt on the floor. Ok 10 other people were in my car today how would I not have dirt, part of which is from you? I have time to vacuum after every ride? They expect so much out of a taxi service. Even had people complain that I didnt have the wireless Aux for their iphone 7 are you serious?",
1,"After reading reviews by other disgruntled customers, I can see that my experience is unfortunately normal. 
I arrived at Manchester, UK airport around 10:30 pm and used the app to contact a driver. The app showed the driver was 3-5 minutes away but I waited 20 minutes before receiving a message that the ride was cancelled. Part of the problem was the waiting area was not clearly indicated and local police were not allowing cars to park so it wasn't easy to be met. However, I didn't receive a call and when I tried calling I didn't get an answer. 
I didn't give up and tried twice more since by midnight there were fewer cars but it didn't help. On one of the ride requests I cancelled within 5 minutes. Now back at home I see that Uber charged me $5 US for each cancelled ride, even the one I legitimately cancelled.
I'm glad there's a forum like this to lodge a complaint but would prefer the message reached a wider audience since I now have read that Uber was given an F by the Better Business Bureau. The public should know they are scam artists !",
0,"The driver pulled up and said they were cancelling my ride to the airport. The next driver informed me that they probably had a higher fare at the last minute as my fare was only $6.00. I then get charged a $5 fee? I asked for a refund to my card, but all I received was template responses stating that they will only issue a credit to my account and cannot refund to my card. I cancelled my Uber account and my wife and daughter did as well. Hope you enjoy the $5.00, Uber!",
1,I have made 3 attempt to sign up to NO avail. I fully admit I am 73 but I can easily call a cab using the Web. I think and can only assume all will agree that the system should be user friendly. No wonder they have so many poor reviews.,
1,"I have $150 in Uber credit and have been trying to get a ride for over a month. Every time I try to arrange for a ride I get an error message. I've been hoping to get some assistance from Uber support staff but after almost 35 emails I still can't use the service and they refuse to refund my $150. They keep thanking me for my patience, but I'm all out of patience. I've also literally spent days trying to get some assistance, or maybe a ride? Their customer service is nonexistent and amazingly frustrating.",
1,"I've been trying to arrange a ride with Uber and have $150 in Uber credit. Every time I request a ride I get an error message. I contacted their help desk and after 35 emails and following all of their instructions, I still can't request a ride. They still have my $150 and won't provide a refund. They keep thanking me for my patience, but after a month of trying to use their service and them still having my $150 I'm out of patience.",
1,"I am very frustrated with Uber. 2 days I missed my bus because of Uber and their foolishness beyond my control and I want my money back. I am dissatisfied with not being able to talk to 1 person instead of 3 and 4 different people by email through the Uber app. Ridiculous!!!! This all started last Friday 5/5, I requested Uber at 6:28, my Uber took a few min. but Pineda came at a reasonable time. My stop is 5-6 min. from my house but the stupid Uber app told the driver to go in the opposite direction to get the other rider 15 min away and therefore made me miss my 7 am bus. So I then had to take another Uber because the next bus was 7:35 and that would have made me even later for work. Not only that but I have taken this ride several times and it cost $6, why was I charged $9.30. The receipt even says $6.26. So now I have to request another Uber to get me to the train. That was another charge but it looks like they took care of that one from Friday. ",
1,"I decided to try Uber Express Pool after work because of its advertised lower fares. I scheduled for an Uber Express Pool on Monday at 4:56 pm - 5:01 pm with a fare for $3.75, which is pretty decent. I had no issues. Because it went so well, I decided to schedule an Uber Express Pool again after work on Tuesday for the same time, 4:56 pm - 5:01 pm. Surprisingly, it was the same price, $3.75. When I finally got dropped off home, I received an email receipt saying I was charged $20.61 for surge pricing, booking fee, the distance and time it took to drop me off. ",
1,"I have had a few issues with Uber in the past few weeks and overall, I am disappointed because I feel that my time and money are valuable and this is not being respected by Uber. The most recent issue was yesterday, when I ordered UberPool, however was charged an UberX fee. If you look at my past ride history, I am well aware of how to order Pool vs UberX. The same thing happened to me on 5/1 (UberX instead of Pool), however I believed it was my mistake and did not say anything. Yesterday, however I was very careful. The difference between Pool and UberX is significant and I am frustrated that I have paid so much extra, for no fault of my own. What is worse is that when I wrote to Uber Support, I was given a generic reply where they had not even attempted to fill in the automated blanks, and they would not respond to my messages.",
1,"I booked an UBER x car from Grand Central to Bed-Stuy and was quoted about $23. Driver was on his way and I got a text that said the fare changed due to increased demand. There was no other information on the app on the fare increase. I texted the driver and asked how much the surge was. He texted ""2.2"" which I thought was $2.20 or about 10%. I got a receipt for $67.00!!! Or 2.2 TIMES the fare. Numerous emails late and they only want to give a ""Courtesy credit"" of $18, still paid $50 for the fair quotes at $23.",
1,"I ordered a ride to get to work, the ETA said 15 minutes. The driver showed up in 8, and while usually that would be seen as a positive thing, I was not ready to leave yet since I thought I had 7 more minutes. Uber has a feature where the driver cancel the trip 5 minutes after arriving at the destination and it automatically charges the customer $5 even though no service was provided. This happened to me all within the 15 minute time frame I originally agreed upon with the initial Uber request. It's only $5, but it's a matter of principle. On top of this, their customer service is nearly non-existent as they don't even have a phone number to discuss this with anyone. You can only correspond through email which is very impersonal and a massive hassle. I cannot believe how shady they came across with this. ",
1,"I own my car... never rode with Uber. I have been charged through my card and email address with my card in my possession. I have not been able to contact a live person with different attempts. My son living in another city with his email address and my card numbers with no history and no Alert to my address... All of this has been reported to no avail. To ride Uber and never have, I have tried emailing with no response. They have my and credit card information. They have recorded my son's name, address in another city, with my credit card info... with no travel history that we can see and I haven't receive an Alert on my PC. This information has been reported... with no results... No live contact.",
1,"I live in Europe and I've started using Uber as I was traveling through middle and south america. At the beginning everthing was fine and I thought it was a great service but sadly I was proven wrong! As I wanted to go from Meddelin city colombia to the airport to take my flight to panama city, panama... I used the Uber App for the transfer and the price that was shown to me on the App was approx. $25. It was $5 more than what I've paid for a normal Taxi coming from the airport to Medellin city but I was in hurry so I took the offer. After I've arrived at the airport though I've noticed that $45 were booked from my cc by Uber for this ride, so I did what everyone would normally do and that is send a complaint to Uber about the overcharge. I did this using the Uber app. Anyhow two days later I've received an email from Uber and I couldn't believe what they wrote to me.""Your account has been permanently suspended"". So they have suspended my account permanently for sending a complaint via their App. Can anybody believe this? Well after seeing what United Airlines did to one of it's customers nothing should shock us anymore! But all I want to say here is.. we all need to always look for and use alternatives. These big companies need to have as much competition as possible otherwise they will grow arrogant and start treating their customers like trash.",
0,"I tried unsuccessfully to get a ride with Uber. My first driver cancelled on me without an explanation. My second driver took twenty minutes to try and find me, but could not because of road closures (Lyft was able to find me just fine by using a traffic app). Uber charged me a cancellation fee for the second trip and now refuses to refund me despite it being their fault. The driver told me to cancel!!! Uber's customer service is only through e-mail, so they sent me abrupt e-mails refusing to refund me and closed out my ticket.",
1,First time using this company and last one. Uber has a glitch in the system and the driver was directed to another address. I called him and he refused to come to my pick up location and Uber charged me $5 fee for canceling. I ordered the same service for a second time. The same driver and the same issue. He was sent to another place. I had to walk one block. Upon arrival he showed me Uber sending him to a place that I did not request.,
1,"I have been in contact with Uber several times on different matters, one of them being that I had purchased an Uber gift card and was using it for my rides, uber charged my credits on my account and also charged my bank account. They had returned most of the rides back to my account except one. No matter how many times I have contacted them, they still have not given me back my money. I also had an issue with a gift card that had been purchased, it did not make it into my account and no matter how many times I contact them using their email helpline, they still have not put it on my account. It just turns out that the service is not worth all of the trouble, no phone number, no customer.",
1,"Had to walk, why would I ever try and contact Uber again?  I'm happy for the people who use and save money instead of a taxi. Stupid.",
0,"I'm informing you of some issues that are occurring while using these services. My girlfriend uses uber 5 days out of the week to go to both her school and her work each day. However, we have noticed more lately that the uber drivers keep canceling the rides. It will say they are arriving in 13 mins or however far they are then when they get close they cancel the ride so we request another trip but no 1 is available or it takes up to 15 or sometimes 20 mins to even get another person to accept the request.",
1,"Today I booked with Uber and when the app showed our car was  due in 5 minutes, we went downstairs to wait.  30 minutes later we were still waiting.  During that time, the estimate of arrival bounced back and forth between 3 minutes and 11 minutes.  We gave up when it became clear that we  would not be picked up in time to reach our destination before it closed.",
1,"My Uber account was hacked Monday 5/1 in Russia. I have tried every avenue to contact Uber, phone and email no longer active. They say to log on but that is impossible due to hack. Have replied to every bill, get Russian answer, I suspect auto. Did get email, they changed password. No reply to that email either. They reversed 12 charges but they keep coming, 2 more Tuesday night and 3 today. ",
1,"My first day using uber, and my morning trip to the Passaic train station in NJ went fine. 
In the evening though, as I'm approaching the station on my return home trip, the driver calls me and insists I cancell the ride.
I cancel and then get charged a $5 fee.
I ask for a refund, but they will not. They will only CREDIT my account. I may not use uber again for a while, but they insist they cannot refund to my card.
Bad practice and bad service,  and all because of the driver's  bad ethical practice  (Nasir from Elmwood Pk).
I was very frustrated and not willing to use it again. 
North Jersey...",
1,"Do I have to give them ""One star""?? I had tried to schedule the ride thru the Uber app and it said the request had failed and was not scheduled.The app would not let me redo the ride request, so I went and ordered a ride from Lyft. The driver from Uber showed up so I took the ride and had to cancel the Lyft ride, which I was charged $5 for canceling. I would like to be credited the five dollars I had to pay for the Lyft ride I had to cancel.",
0,"I was picked up for a ride to the Atlanta airport on 4/27/17 in what was supposed to be an UberX. Uber's stated standards for an UberX are a 4-seater car. But I had to ride in the FRONT SEAT of a teeny-tiny, red 2-seater. I had to hold my luggage on my lap because it was so small. And worst of all, it was driven by somehow who didnt know how to operate the GPS. He said, ""Sorry I dont know how to use the updated system."" For more than half the ride, the GPS kept trying to redirect us back to my house (the starting point). I was having to try to figure out how to operate the system for him. Which is not what I paid for! It was incredibly stressful.",
1,"I just wanted to know why Customer Rating is displayed on Uber app... What it is related to... So based on this rating, do drivers have authority to cancel our booking?? Or just to show customer that you have to keep quiet if at all you are unsatisfied with the experience... I mean we should give a rating of 5 to all drivers so that they should give us a rating of 5... From my point of view, customer should have a chance to rate a driver as it can be useful for other customers while selecting a cab... But in this case, I just wanted to know why you are providing drivers to rate us... So in this case, as how Uber drivers will be asking us to give rating of 5, we should also ask them to give rating of 5... So do I mean it correct?? ",
1,"Simple, easy and I love the app. I can't live without it. Much easier than trying to find a normal cab.",
1,"I am attempting to become an Uber driver. When trying to update my profile, I get a message ""please wait"" with the spinning circle and it never connects on three different computers. I called several times on two separate numbers, left messages asking them to call and they never did. Uber website is also not very intuitive or friendly.
I am also working on Lyft, so far so good, their website works, at least. At this point I say stay away from Uber.",
0,"So I am away in Vegas and I called an Uber for my daughter in Los Angeles to pick her up at school and take her home. I've done this tons of times with Uber. The school 10 minutes or 3 miles away. It is straight down the street. So I see a charge for 12 dollars and I look and I see the Uber driver picked up my daughter, drove past my house and took her 20 minutes out of the way and then took her back home. So I say that has to be a mistake. I dispute it. No way a 10 minutes ride is more than 10 dollars and I picked a Uberpool so no more than 6. The driver picks up a second person DOWN THE STREET FROM MY HOUSE and goes and gets on the freeway. My daughter let him know he's going in the wrong direction and he still take the second person home and then bring her back. Making a 10 minute ride 30 minutes.",
1,"Multiple experiences with Uber India via email has convinced me that their staff's competence, training level provided to them by Uber India and their internal group who frames processes for non US countries SUCK BIG TIME. I have used them in the US sparingly mostly to & from airport trips. Never had an issue with promptness, billing and quality of ride. Ride quality - one expects clean vehicles on pricier rides. Nopes. Many stink worse than a public transport. Billing - despite using same credit card on multiple previous occasions, I am told they can't charge it on some of the rides.",
0,I contacted Uber and driver canceled late with me causing me to miss my appointment that he was to take me to. I took a taxi at the last minute but was still too late. Wish I had called a taxi to start.,
0,"I drove for Uber for about 4 months in Tucson. Riders are a bunch of crybabies who will leave a 1 star review if you don't let them drink their coffee in your car. Uber has fostered this mentality with its feedback system giving the rider a disproportionate amount of power. It was common for a rider to be disrespectful or abusive. Riders Never tip. Getting paid 95 cents per mile is nothing for what you put up with: traffic congestion, unreasonable riders, canceled rides, wear and tear on your vehicle, increased insurance rates, long waits at the airport, drunk riders, etc. ",
1,Been charged extra ride. Not one spot. 10 time is hilarious disgusting and I'm professional. When I look at my bank statement overcharge me many times in one day. From 7 to 10 charges to my debit card value of almost $300. I new to Uber and I'm very dissatisfied with this. Outcome are usually much every trip I make with my banker. Stay mad. But when I see you there I'm charging just one day 5 to 10 times. It's very unfair to me. Sorry I will never use Uber again.,
0,"I had requested a pickup and app showed 3 minutes, then 6 minutes, then 7 minutes so I cancelled and decided to get the bus. While waiting at the bus stop about 5 blocks away, the driver called and said he was there. I told him I left but he asked me to wait for a couple of minutes. Despite the fact that the bus was only 5 blocks away, he couldn't find me. My dumb decision as I let two buses pass by and as the 3rd bus arrived, my driver pulled up and told me he found me because of the passenger in the car. The first thing was that the driver was new, ok no problem, but the car had the overwhelming smell of flowers that you couldn't breathe. Then he took me on a circuitous that resulted in me being trapped in downtown traffic the complete opposite of my direction. ",
1,"I made an Uber reservation and after waiting for several minutes, the driver never showed up and then he cancelled the trip. I have 2 issue here: On top of this, Uber charged me with a cancellation fee, how ridiculous. I then again tried to reserve a ride, and now they charge me with $33 more with a reason of high demand. This seems like an on-purpose rip-off or a fake demand created. Will never use UBER again.",
1,"Driving for Uber was a bad experience. There is one enrollment office in South Florida and you are treated like cattle. When you become a driver, your app does not always work. There is no follow-up system that allows review of drives completed and so verify your earnings. Phone calls are not answered and messages are not returned.",
0,"I had to catch a flight  from delhi so I called uber to my location but I don't know where the driver reached and he didn't even called me to ask my location instead I had to call him back when he tooked so long ,since I was getting late for my flight so I need to cancel the booking. And now I need to pay the cancellation charge when it wasn't even my fault.",
1,"Try cancelling your account and find big surprises.  Some of my friends thought they had cancelled their accounts along with their Credit card info.  However, after hearing my problem, they checked with Uber and surprise!  CC info was still there and accounts not closed.  Here is what happened to me.  i decided to use only the cash feature and delete my CC number.  They told me I could not even though other friends have signed up for and used the cash only option(may not be available everywhere, i guess).  After several days of back and forth emails to Uber I was finally told that I had 2 different accounts with 2 different CC's. one as a driver and one as a customer.  I find this interesting as I don't have a Drivers License or CC, only a debit card.  I am retired from Walt Disney!  It is just a on-going mess,  Consumers beware!",
0,I was charged a cancellation fee when an Uber driver cancelled my call 2 minutes prior to arrival. I tried to get a refund and they would not give it to me. Uber does not have the right to refuse a refund due a driver canceling trip. This is downright fraudulent. Driver canceling trips has nothing do with the customer. I will never do business with this company again.,
1,The other day I took Uber to my physical therapy appointment. I go using Uber every two weeks. I have been using Uber for this for about a year. I go to my appointment and return straight home. This time I was overcharged by more than $12 dollars. Uber claims I changed my destination on the return trip to my home. Obviously the driver neglected to report I had reached my destination before he continued to his next location so I was charged for those miles. Uber refuses to acknowledge the error and after numerous emails only respond with the same canned response. They won't even check with the driver or my trip history. And no phone number to speak with a live person. They don't care about their customers. I am switching to a different company.,
0,"In suburban Tampa, we requested a car to Tampa International Airport. The driver, Lillie, was totally rude and incompetent. The vehicle had her own personal luggage in the back, so there was no room for ours. Her comment, in barely understandable English, was that we should have said the ride was to the airport.  Duh. Apparently she did not know that Tampa International Airport is an actual airport.  She slammed the door and yelled that we would have to call another Uber. If you need an Uber in Tampa, be sure you don't get Lillie.",
1,"After using Uber (linked to Paypal), my Uber account was hacked. I received a text message in a Russian language. If I'm in Florida, how can I be using Uber in Russia? Hello. Next two large charges appeared on Paypal. Paypal immediately rectified the situation and imagine that they actually provide a phone number where you can call them! Uber. No. The hacker changed the name on my account and password so I can't log in. I've made 10 attempts to get this fixed - to no avail. Uber won't let you talk to anyone. And if you can't log in, you're hosed. My credentials have been compromised and they could care less. I can't even cancel the account. UBER BEWARE. What a scam operation. Guess my next steps will be an attorney.",
0,"I requested a ride via Uber last week while I was at the San Diego Padres stadium with my kids. The driver assigned to me claimed erroneously that ""roads are closed"" and simply gave up. Roads were not closed. No attempt to establish a separate meeting place. I suspect they got a better offer on another ride and ditched us. Took a real taxi cab and got to where I needed to go. I then found Uber tried to charge me $5 for the ""experience"". I disputed the charge and got that taken off my credit card. Not paying a penny for botched service. I will never bother with Uber again, period. You may pay more for a cab, but it's worth the added investment to ensure their commitment to pick you up will actually be honored and carried out professionally, unlike amateurs off the street.",
0,"This happened in Washington DC, need to get to the airport. Uber driver arrives, sees me and my family, kids, then leaves inmediately, without even saying why. Uber then charges me a $5 cancelation, charges me!!!. I don't know what to do, really need to get to the airpost, so I request them again. Another driver arrives, and does exactly the same thing. Uber does exactly the same thing of course and charges me another $5. What is this?. On top of all that, no way to contact them, worst service I've seen in my entire life.
Of course I am fighting them and I will get my money back one way or another.
Stay away.",
1,"Recently I got charged 2 $5 cancellation fees for requesting rides I did not request. I have no idea how they got requested and Uber not only didn't help but charged me for it! The fact that I have never cancelled a trip, that the requests were 10 mins apart (odd), and the customer is always right (if you want them to return) should have been enough for them to waive these fees. But they didn't. And I couldn't get anyone on the phone only email. They kept sending the same boiler plate email that they had investigated and the fees were legit. Terrible customer service that is going to cost them money. My husband and I were using them for work and personal and have since deleted our accounts. Now using Lyft.",
1,"I have never used this company but I magically got a charged from them at 4 in the morning when I was still in bed a sleep. It was a headache I went back and forth with this disrespectful company all day long trying to figure out where my card was used. But they had not will to help me, no matter how many times I told them I have no account with them they kept asking for my account information with them. I think it is so wrong they will protect thieves that work for them and won't do a thing about it.",
1,"If you are thinking of making extra money with UBER, think again! It is impossible to contact them, no phone, no direct email. I drove a rider; Uber's app is difficult to navigate, it didn't register and afterwards they said the rider canceled!! So even though I did pick up and deliver, I did it for NOTHING!! Now who can I complain to?",
0,"I was charged a cancellation fee by a driver I never requested. I was already in vehicle with a driver who was completely confused because the requested Pool had him pick up 2 people from same location. I send Uber a message explaining this and they issue me a $5 credit to account. NO, I want a $5 credit back to my bank account! It may seem petty to some but I control my funds not Uber or anyone else. I explain to them I want refund to my account and their response that in accordance with their cancellation policy it can only be credited to my account, I've looked at the site and there is nothing that visibly shows cancellations are only credited to accounts. And if I'd known about this policy I would've discontinued use with Uber long time ago. ",
0,"While leaving Coachella festival on Sunday we were required to first go through the app and we would receive a 6 pin code to give to the driver. While he wouldn't give me his name I was able to get his license plate number California plates #**, make and model of vehicle was a jeep Cherokee. This man refused to give us a ride because we were heading to Indio and told us he would only give us a ride if we were going to Los Angeles or Orange County. This is the worst customer service as we were ready to go home and he just straight out denied us a ride because he would not make the money he wanted by giving us a ride. You guys shouldn't hire people that don't care about customer service and just deny people a ride because they simply don't think it's worth it.",
1,"Anti gay bully,  told me,  faggot fck ur self with mcd frappe u loser faggots should die. If uber ever sends him to better find a request another driver",
1,Whys it so hard to find Darlington road.se27 0ud my satnav brings me to door .cab always on wrong road so I have to walk around roads looking for cab . On going problem.,
0,"Me and the birthday girl my best friend and one of her friends went out to celebrate her birthday. The plan was we all pitch in for a ride there and back and since we all lived in the same direction we would just have the driver drop us off individually until he reach his destination. (Which we normally do with no problems) We dropped off the birthday girl 1st and then 5 blocks away it would be my turn, but this driver refuse to turn into my parking lot which left me no choice but to just have stop in the middle of the street to let me out. As I got out in a hurry I dropped my keys in his Van. I had my friend contact the third girl but she was too drunk to pick up.",
1,"Driver never showed and had the audacity to charge me for the full ride. I paid for it, was left with no ride and super late for my event. I finally called a cab - yes a CAB which showed up, more than I can say for MARIO, Jersey City driver from hell. If you see Mario as your ride, cancel it asap. He charged me 100%, for a ride I never took. Never saw him, ever. Uber refused to credit my account,after 4 requests.. So here is how they do business: Charge you whatever they want, and never even have to pick you up or be accountable for leaving you stranded. I WILL NEVER USE UBER AGAIN! By the way, how about common courtesy for a customer who was been a loyal passenger for years, this is how they treat people. BE warned, until you face it, you won't believe it. NO CUSTOMER SERVICE whatsover. I boycott Uber and will pass the word along as many times as I can",
1,"This annoying uber company keeps charging my account for trips i didnt book. They charge a non existing trip when all my family members were at home over the weekend. when nobody went anywhere, they came up with a trip charge. It was very annoying there is nobody to complain to. I was charged for a trip when I wasn't in the country for heaven sake. Many charges on my account to Uber company are pretty questionable. Once your bank details are loaded, you can't delete, this means they have access to your money anytime. Uber is a fraudulent company, I will continue to seek for justice until I see it.",
0,An Uber driver named Andrew driving a Ford Fiesta ** verbally assaulted my daughter and her mother. He called them both several **. I heard the commotion and came out to see him circling the block for a second round of profanity. I found out later that he used physical contact trying to remove them from his vehicle at the wrong stop.,
1,I recently applied to drive for Uber. It's been weeks and I still haven't heard anything. I have a clean driving record except a ticket I got a few years back because my license had expired because I moved addresses and never got the letter to renew and due to my busy schedule I never even thought to change my license at the time because of the move.,
1,"This ""company"" never responds to Emails or complaints... even wrote to the CEO (travis@uber.com) and no response. The app sends error messages with a link that goes to a page that says ""Sorry, we couldnt find that page"". Unfortunately Lyft does not operate in Kansas City, Missouri... so we are SOL.",
1,"Uber should review how to serve his customers. To delete my Uber account, it takes me 2 days and more than 10 messages-conversation with Uber Help Staffs (please review the history of messages)! It make customers like me scare and bore Uber! Let customers delete their own account as easy as creating an account! They also have no official notice by email to me about deleting my account and credit card informations.",
0,"I have to have my vehicle inspected, no problem there. There was an option that I could do it via video chat, so I did. Through the Uber inspection page/site. Well they have no clue what I am talking about and that I have to upload documents that I was not given. I was told via video chat that Uber would get the inspection right away, 2 weeks later and still they do not have anything. I have tried to get a hold a person to verbally talk with and nothing. Just emailing and then there are more than one person trying to help and then it get aggravating. I think they have the worst service as far as helping the drivers. I am about to no longer drive for them because this is just getting out of hand. If you want to have great drivers give them better service when it comes to helping them.",
1,"I waited for almost 1 hour, every time I looked the app kept giving different time updates so I waited since it was rush hour after all in Atlanta.  After 1 hour I contacted the driver and he claimed to not have any record of my request and that he had already picked someone else.  He kept putting me on hold and told me to take up with Uber.  I will NOT use this company again, the app has been removed from my phone!",
1,"Driver never picked me up and I was charged a cancellation fee. He never arrived. I was waiting outside. He never found my home address. I contacted Uber and this was their reply: ""Thank you for getting in touch. We've reviewed this POOL trip and can confirm that you were charged a cancellation fee appropriately.""",
,"Let's be honest, who would mind paying couple $$ for a ride and relax in the back set listening to music and not dealing with traffic, especially here in LA. But Uber won't let you enjoy this convenience as much especially recently when they changed some of their policies. Here is an example, it is late at night, you just had fun in your friend's house and it is time to request Uber to take you home. You request Uber. Wait outside for the driver. In this phase, ETA become slow. 8 minutes waiting.",
0,"I have been using Uber for many years (especially as a consultant, I used them weekly for my work travel to/from airports) but was disgusted with the way the company treated me as a customer. On 4/13, I requested a pickup from LGA, Terminal C, Pickup area 1. I attempted to call the driver 5 times to let him know my exact location at Terminal C pickup area but got his voicemail each time. I waited over 15 mins just to see him drive past the requested pickup area and continue to drive through all of Terminal C (as I was trying to chase him down) without slowing down or attempting to pull into any of the subsequent pickup areas to look for me. ",
1,"I referred a friend to Uber and got a free ride. I made a ride and my free ride didn't work. When I asked Uber to reimburse me they said they'd block my account for some violation they couldn't explain. I asked questions and tried to clarify the case, and they sent me 5 (!!!) absolutely similar emails with NO answer to any of my questions. So this is how Uber support works and this is what you get for referring friends.",
1,"They charging unfair money for the trips! I had 3 miles trip which is about 15 minutes and they charged me £15.41 pounds! When they showing how much would cost your trip on the app, it was from £5 to £7 pounds, but they charged £15.41!!! Liars and thieves!!!",
0,App was showing me cab is 5 minutes away. By the time I come down from my building and reach my society gate. The cab was there but drive didn't allow me to seat. He said I have cancelled ur ride. He didn't even call me before canceling it. It was quite rude. Never expected such kind of experience with uber.,
1,"I am using uber for more than a year 
Never got disappointed... 
Now uber is offering me 25% off, 75% off that is totally fek ! I never got discounts.... 
I have used lots of coupons by inviting my frds with my promo code
But now  ! While I enter my promo code. Uber says invalid ... Though I can book a cab but not getting promotion benefits and the fek summer offers ..",
1,"Why the driver have to give to Uber personal information of private bank account ,l my sure they don't give company bank account information",
0,"Be alert for selecting UberPool for a reduced fare but being charged UberX or Economy at double the fare. When attempting to resolve, the company will state things such as 'we've adjusted a fare in the past for you' coupled with 'your fare is correct,' finally with a conclusion of 'your driver selected the trip in good faith.' I have been an Uber passenger on many occasions and never had a fare adjusted. My fare was absolutely incorrect and my driver selecting my trip is great, however, I wish to not pay a much higher fare for a type of ride I did not select. Uber leaves their customers with no additional help or recourse but to dispute charges with their credit card company.",
